Overall Difficulty Level: 0, Road Difficulty Level: 20 Sign Difficulty Level: 29 Go Sign False Positive Button Triggers: 0 Average Go Sign Latency: 0.000000 Driving Accuracy: 22 Vertical Accuracy: 35 Horizontal Accuracy: 32 Sign Accuracy: 0 OverallAccuracy:80 Go Signs Total: 0 GamePlayMode:  0.0
time,posX,posY,joyX,joyY,signType,flags,leftred,leftyellow,rightred,rightyellow,joystickbutton,TurnType,HillType
-3.450000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.433000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.416000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.400000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.383000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.966000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.950000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.916000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.900000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.883000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.866000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.850000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.833000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.816000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.800000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.783000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.766000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.750000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.733000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.716000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.700000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.683000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.666000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.650000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.633000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.616000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.600000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.583000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.566000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.550000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.533000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.516000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.500000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.483000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.466000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.449000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.433000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.416000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.399000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.349000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.299000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.249000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.199000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.149000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.099000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.049000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.999000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.966000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.949000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.916000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.899000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.883000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.866000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.849000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.833000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.816000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.799000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.783000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.766000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.749000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.733000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.716000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.699000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.683000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.666000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.649000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.633000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.616000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.599000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.583000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.566000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.549000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.533000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.516000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.499000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.483000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.466000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.449000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.433000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.416000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.399000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.349000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.299000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.249000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.199000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.149000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.099000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.049000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.999000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.966000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.949000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.916000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.899000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.882000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.866000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.849000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.832000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.816000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.799000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.782000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.766000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.749000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.732000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.716000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.699000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.682000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.666000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.649000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.632000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.616000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.599000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.582000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.566000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.549000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.532000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.516000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.499000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.482000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.466000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.449000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.432000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.416000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.399000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.382000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.349000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.332000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.299000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.282000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.249000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.232000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.199000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.182000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.149000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.132000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.099000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.082000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.049000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.032000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.001000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.018000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.034000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.051000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.068000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.084000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.101000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.118000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.134000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.151000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.168000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.184000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.201000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.218000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.234000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.251000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.268000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.284000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.301000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.318000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.334000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.351000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.368000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.384000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.401000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.418000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.434000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.451000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.468000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.484000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.501000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.518000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.534000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.551000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.568000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.584000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.601000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.618000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.634000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.651000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.668000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.685000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.701000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.718000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.735000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.751000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.768000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.785000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.801000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.818000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.835000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.851000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.868000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.885000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.901000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.918000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.935000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.951000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.968000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
0.985000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
1.001000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,-4,4
