Overall Difficulty Level: 0, Road Difficulty Level: 20 Sign Difficulty Level: 29 Go Sign False Positive Button Triggers: 0 Average Go Sign Latency: 0.000000 Driving Accuracy: 47 Vertical Accuracy: 59 Horizontal Accuracy: 51 Sign Accuracy: 0 OverallAccuracy:80 Go Signs Total: 0 GamePlayMode:  0.0
time,posX,posY,joyX,joyY,signType,flags,leftred,leftyellow,rightred,rightyellow,joystickbutton,TurnType,HillType
-3.450000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.433000,0.000000,0.000000,0.000000,0.000000,-1,256,0,0,0,0,1,0,0
-3.417000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.400000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.367000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.317000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.267000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.217000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.167000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.117000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.067000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.017000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-3.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.967000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.950000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.917000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.900000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.883000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.867000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.850000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.833000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.817000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.800000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.783000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.767000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.750000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.733000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.717000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.700000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.683000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.667000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.650000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.633000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.617000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.600000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.583000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.567000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.550000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.533000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.517000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.500000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.483000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.467000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.450000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.433000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.417000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.400000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.367000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.317000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.267000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.217000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.167000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.117000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.067000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.017000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-2.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.967000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.950000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.917000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.900000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.883000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.867000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.850000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.833000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.817000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.800000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.783000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.767000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.750000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.733000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.717000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.700000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.683000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.667000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.650000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.633000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.617000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.600000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.583000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.567000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.550000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.533000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.517000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.500000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.483000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.467000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.450000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.433000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.416000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.400000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-1.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.983000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.966000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.950000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.933000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.916000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.900000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.883000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.866000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.850000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.833000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.816000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.800000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.783000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.766000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.750000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.733000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.716000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.700000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.683000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.666000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.650000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.633000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.616000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.600000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.583000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.566000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.550000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.533000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.516000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.500000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.483000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.466000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.450000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.433000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.416000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.400000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.383000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.366000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.333000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.316000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.283000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.266000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.233000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.216000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.183000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.166000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.133000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.116000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.083000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.066000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.033000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0
-0.016000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.017000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.034000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.050000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.067000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.084000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.100000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.117000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.134000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.150000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.167000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.184000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.200000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.217000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.234000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.250000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.267000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.284000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.300000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.317000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.334000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.350000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.367000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.384000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.400000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.417000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.434000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.450000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.467000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.484000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.500000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.517000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.534000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.550000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.567000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.584000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.600000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.617000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.634000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.650000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.667000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.684000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.700000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.717000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.734000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.750000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.767000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.784000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.800000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.817000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.834000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.850000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.867000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.884000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.900000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.917000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.934000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.950000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.967000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
0.984000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
1.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
1.017000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,8,8
